orientation,si-percentage,timestep,initdiam,xeta,force,pote,displacement,strain,contact-elliptical-area,elliptical-stress,percent-cn-1,percent-cn-2,percent-cn-3,percent-cn-4,percent-cn-5,percent-cn-6,percent-cn-7
100,0,104000,99.6183320595406,98.6,55.4404949514565,-109864.711360471,1.0400000000000005,0.10439845543472921,584.5840117656882,15.19463903418344,0.004937535208933956,0.13937767173675317,0.056698810352255026,0.7984226397587567,0.000530205123107002,3.3137820194187624e-05,
100,0,108000,99.6183320595406,98.2,59.3843154371492,-109860.632698648,1.0799999999999996,0.10841378064375716,669.0898075406537,14.219933392730544,0.004937535208933956,0.13914570699539383,0.05666567253206084,0.7986546045001159,0.0005633429433011896,3.3137820194187624e-05,
100,0,112000,99.6183320595406,97.8,66.3016652024729,-109839.444873996,1.1200000000000003,0.11242910585278526,804.8407369668618,13.198503985740844,0.004937535208933956,0.13894688007422873,0.05679822381283759,0.7987208801405044,0.0005633429433011896,3.3137820194187624e-05,
100,0,116000,99.6183320595406,97.4,75.5966916550337,-109840.153163501,1.1599999999999995,0.11644443106181322,803.85485263332,15.067297865071673,0.004937535208933956,0.13891374225403452,0.05673194817244922,0.798820293601087,0.0005633429433011896,3.3137820194187624e-05,
100,0,120000,99.6183320595406,97.0,86.3788750315272,-109826.072806857,1.2,0.12045975627084132,798.4067819315555,17.33379069597835,0.004937535208933956,0.1387480531530636,0.05673194817244922,0.7989859827020579,0.0005633429433011896,3.3137820194187624e-05,
100,0,124000,99.6183320595406,96.6,96.5027475012737,-109798.63756957,1.2400000000000007,0.12447508147986942,853.7893148033785,18.109196648380085,0.004904397388739769,0.13861550187228683,0.05683136163303178,0.7990522583424462,0.0005633429433011896,3.3137820194187624e-05,
100,0,128000,99.6183320595406,96.2,91.8238859016886,-109794.416725301,1.2799999999999998,0.12849040668889739,797.5864508757701,18.44540188175019,0.004904397388739769,0.1385160884117043,0.056897637273420155,0.7990853961626404,0.0005633429433011896,3.3137820194187624e-05,
100,0,132000,99.6183320595406,95.8,102.915912359691,-109776.818397112,1.3200000000000003,0.1325057318979255,902.0892616156584,18.278612972898088,0.004904397388739769,0.13825098585015078,0.056897637273420155,0.7992842230838055,0.0006296185836895649,3.3137820194187624e-05,
100,0,136000,99.6183320595406,95.4,113.488797042305,-109752.525118693,1.3599999999999994,0.13652105710695345,916.1769690656585,19.84649614969978,0.004904397388739769,0.13785333200782052,0.05696391291380853,0.7996156012857474,0.0006296185836895649,3.3137820194187624e-05,
100,0,140000,99.6183320595406,95.0,121.915472500344,-109763.191395094,1.4,0.14053638231598153,1013.3008809495935,19.27660853167933,0.004904397388739769,0.13719057560393677,0.05683136163303178,0.8003446333300196,0.0006958942240779402,3.3137820194187624e-05,
100,0,144000,99.6183320595406,94.6,124.193012540716,-109751.448972296,1.4400000000000006,0.14455170752500965,1052.8697976458461,18.898734155480522,0.004904397388739769,0.13702488650296585,0.05653312125128409,0.8004771846107963,0.0009278589654372535,0.0001325512807767505,
100,0,148000,99.6183320595406,94.2,134.453823912033,-109736.102357928,1.4799999999999998,0.1485670327340376,865.8535389578324,24.879345072536154,0.0048712595685455815,0.13682605958180072,0.05679822381283759,0.8004440467906021,0.0009609967856314412,9.941346058256288e-05,
100,0,152000,99.6183320595406,93.8,133.026720419861,-109708.14792007,1.5200000000000002,0.1525823579430657,1118.8323432542368,19.049522486585847,0.004705570467574643,0.13689233522218908,0.05683136163303178,0.8003114955098254,0.0011266858866023793,9.941346058256288e-05,3.3137820194187624e-05
100,0,156000,99.6183320595406,93.4,152.829804965855,-109674.943468491,1.5599999999999994,0.15659768315209366,1255.5415885802656,19.502360401924673,0.004705570467574643,0.1362627166384995,0.05706332637439109,0.8006760115319614,0.001159823706796567,9.941346058256288e-05,3.3137820194187624e-05
100,0,160000,99.6183320595406,93.0,151.186403032154,-109657.932138313,1.6,0.16061300836112177,1041.9170002263309,23.248226721689587,0.004705570467574643,0.1360307518971402,0.05719587765516784,0.800775424992544,0.0011929615269907546,9.941346058256288e-05,
100,0,164000,99.6183320595406,92.6,173.174813603655,-109623.894077452,1.6400000000000006,0.16462833357014986,1132.244383604862,24.50500388236663,0.0046724326473804555,0.13596447625675184,0.05722901547536203,0.800775424992544,0.0012592371673791297,9.941346058256288e-05,
100,0,168000,99.6183320595406,92.2,173.057695421749,-109603.296234145,1.6799999999999997,0.16864365877917784,1317.847084579057,21.039534060099285,0.0046724326473804555,0.1355005467740332,0.05699705073400272,0.8011068031944859,0.0016237531895151936,9.941346058256288e-05,
100,0,172000,99.6183320595406,91.8,170.233650041702,-109584.590759008,1.7200000000000002,0.17265898398820592,1281.4957009047243,21.283276119979096,0.0046724326473804555,0.13490406601053784,0.05699705073400272,0.80113994101468,0.002220233953010571,6.627564038837525e-05,
100,0,176000,99.6183320595406,91.4,184.699902964347,-109559.934868822,1.7599999999999993,0.1766743091972339,1291.216751567328,22.91805394970322,0.0046724326473804555,0.13453954998840176,0.05706332637439109,0.8011068031944859,0.002551612154952447,6.627564038837525e-05,
100,0,180000,99.6183320595406,91.0,178.726789162137,-109521.497422432,1.8,0.18068963440626198,1414.181798236975,20.248582785439865,0.0045730191867978925,0.1344401365278192,0.05706332637439109,0.8012062166550684,0.00265102561553501,6.627564038837525e-05,
100,0,184000,99.6183320595406,90.6,204.201492339478,-109489.578588013,1.8400000000000005,0.1847049596152901,1478.5277296673728,22.127872452152037,0.0045730191867978925,0.13427444742684827,0.05673194817244922,0.8015707326772045,0.0027835768963117608,6.627564038837525e-05,
100,0,188000,99.6183320595406,90.2,207.345550959732,-109427.551623764,1.8799999999999997,0.18872028482431805,1401.0123980409678,23.71171489409942,0.0045730191867978925,0.1341750339662657,0.05646684561089572,0.8016701461377871,0.0030486794578652616,6.627564038837525e-05,
100,0,192000,99.6183320595406,89.8,218.138863489954,-109375.433638213,1.9200000000000004,0.19273561003334616,1320.1708996162458,26.47360670141071,0.0045730191867978925,0.1341418961460715,0.05646684561089572,0.801471319216622,0.0031812307386420123,0.00016568910097093813,
100,0,196000,99.6183320595406,89.4,237.779348381211,-109325.458568408,1.9599999999999995,0.1967509352423741,1404.660468161948,27.121455604892304,0.0045730191867978925,0.13407562050568314,0.05636743215031315,0.801471319216622,0.0034131954800013255,9.941346058256288e-05,
100,0,200000,99.6183320595406,89.0,230.405195541138,-109275.847425415,2.0,0.20076626045140222,1426.4340244614168,25.879197231761164,0.0045730191867978925,0.13397620704510058,0.05626801868973059,0.8016370083175929,0.003380057659807138,0.00016568910097093813,
100,0,204000,99.6183320595406,88.6,257.02702581273,-109211.768614084,2.0400000000000005,0.2047815856604303,1432.6884463201534,28.743341454748755,0.004506743546409517,0.13400934486529475,0.05616860522914802,0.8015044570368162,0.003612022401166451,0.00019882692116512577,
100,0,208000,99.6183320595406,88.2,257.458526623293,-109158.291846011,2.0799999999999996,0.20879691086945826,1610.4854150414533,25.61301508840946,0.004506743546409517,0.1339430692249064,0.056301156509924774,0.8012393544752626,0.003810849322331577,0.00019882692116512577,
100,0,212000,99.6183320595406,87.8,264.630022591117,-109095.184720181,2.12,0.21281223607848637,1514.4599418494224,27.995713809187084,0.004506743546409517,0.13357855320277032,0.05636743215031315,0.8013719057560393,0.004009676243496703,0.00016568910097093813,
100,0,216000,99.6183320595406,87.4,291.012460775846,-109046.345544777,2.1599999999999993,0.21682756128751432,1616.792374822278,28.838160521832847,0.004506743546409517,0.1334128641017994,0.0562348808695364,0.801305630115651,0.004341054445438579,0.00019882692116512577,
100,0,220000,99.6183320595406,87.0,272.259435669364,-108994.536162245,2.2,0.22084288649654243,1845.6431609566412,23.634445857719435,0.004506743546409517,0.13278324551810983,0.056632534711866654,0.8010073897339033,0.0048712595685455815,0.00019882692116512577,
100,0,224000,99.6183320595406,86.6,285.275158370344,-108936.849955304,2.2400000000000007,0.22485821170557052,1833.4775902562571,24.92863913724099,0.004506743546409517,0.1325844185969447,0.056566259071478275,0.800245219869437,0.005931669814759585,0.00016568910097093813,
100,0,228000,99.6183320595406,86.2,308.315137816072,-108901.98849397,2.28,0.2288735369145985,2019.0405300635844,24.465834483770696,0.004506743546409517,0.13245186731616795,0.05613546740895384,0.7986546045001159,0.00795307684660503,0.00029824038174768865,
100,0,232000,99.6183320595406,85.8,289.034055591753,-108858.209031376,2.3200000000000003,0.23288886212362658,1888.8800769066956,24.516295804767875,0.004539881366603705,0.13218676475461444,0.05577095138681778,0.7966663352884648,0.010272724260198164,0.0005633429433011896,
100,0,236000,99.6183320595406,85.4,301.285917696074,-108800.420030203,2.3599999999999994,0.23690418733265456,1913.1705947655585,25.231051940236263,0.004506743546409517,0.13192166219306095,0.055605262285846835,0.7953076846605031,0.01199589091029592,0.0006627564038837525,
100,0,240000,99.6183320595406,85.0,312.948204591711,-108738.280572417,2.4,0.24091951254168265,1803.6994036166907,27.79831836915563,0.0044736057262153295,0.13165655963150744,0.055373297544487526,0.7940815853133181,0.0133876793584518,0.0010272724260198165,
100,0,244000,99.6183320595406,84.6,306.263511694014,-108675.611139988,2.4400000000000004,0.24493483775071076,2024.4353709074796,24.23826688485053,0.004440467906021142,0.1315240083507307,0.055373297544487526,0.7933856910892402,0.014083573582529742,0.0011929615269907546,
100,0,248000,99.6183320595406,84.2,322.141337853653,-108605.400332322,2.4799999999999995,0.2489501629597387,2129.975693720774,24.231596709698195,0.004440467906021142,0.13125890578917718,0.05530702190409915,0.792490969943997,0.015309672929714684,0.001159823706796567,3.3137820194187624e-05
100,0,252000,99.6183320595406,83.8,336.556609939497,-108545.43461852,2.5200000000000005,0.2529654881687668,1995.4957855699356,27.022002601344283,0.004440467906021142,0.1309938032276237,0.055340159724293334,0.7913974218775889,0.016403220996122875,0.0013917884481558804,3.3137820194187624e-05
100,0,256000,99.6183320595406,83.4,347.355355894418,-108489.29818984,2.5599999999999996,0.25698081337779477,2105.3355939298694,26.4340001798323,0.004440467906021142,0.13079497630645856,0.05514133280312821,0.788050502037976,0.020015243397289325,0.0015574775491268185,
100,0,260000,99.6183320595406,83.0,348.485083808844,-108439.132468607,2.6,0.26099613858682286,2171.1439292713762,25.716141159922657,0.004407330085826954,0.1306292872054876,0.055240746263710776,0.782582761705935,0.025317294628359348,0.0018225801106803194,
100,0,264000,99.6183320595406,82.6,331.8779448717,-108380.33428354,2.6400000000000006,0.265011463795851,2452.4554771188027,21.681408007759025,0.004407330085826954,0.13036418464393412,0.055240746263710776,0.7789044636643802,0.028863041389137423,0.0021870961328163832,3.3137820194187624e-05
100,0,268000,99.6183320595406,82.2,355.211817696101,-108318.288933603,2.6799999999999997,0.2690267890048789,2397.828015886071,23.73447325907417,0.004407330085826954,0.13029790900354574,0.055240746263710776,0.7761208867680683,0.031613480465254994,0.0022533717732047586,6.627564038837525e-05
100,0,272000,99.6183320595406,81.8,355.151618244882,-108242.916660081,2.72,0.27304211421390706,2582.532334890644,22.033234257150422,0.004407330085826954,0.13006594426218643,0.05520760844351658,0.7740000662756404,0.03383371441826557,0.002419060874175697,6.627564038837525e-05
100,0,276000,99.6183320595406,81.4,361.091322259596,-108165.336964129,2.7599999999999993,0.277057439422935,2579.421645958324,22.428742940848295,0.004407330085826954,0.1299002551612155,0.05500878152235146,0.7720449348841834,0.035656294528945885,0.0029492659972826987,3.3137820194187624e-05
100,0,280000,99.6183320595406,81.0,377.123363555316,-108108.878601048,2.8,0.28107276463196307,2591.8445645327624,23.312277688092212,0.0043741922656327665,0.12970142824005038,0.05507505716273983,0.7684991881234052,0.039168903469529774,0.003114955098253637,6.627564038837525e-05
100,0,284000,99.6183320595406,80.6,363.112781943752,-108035.012722522,2.8400000000000007,0.2850880898409912,2618.8159521259295,22.215023703793964,0.0043741922656327665,0.12953573913907943,0.054975643702157274,0.7655830599463167,0.041654239984093844,0.003810849322331577,6.627564038837525e-05
100,0,288000,99.6183320595406,80.2,378.409376573726,-107974.569813507,2.88,0.28910341505001913,2601.50312837556,23.304927628511468,0.0043741922656327665,0.12917122311694337,0.05480995460118633,0.7614076946018491,0.04596215660933824,0.004109089704079266,0.00016568910097093813
100,0,292000,99.6183320595406,79.8,400.517706315497,-107898.96436009,2.9200000000000004,0.2931187402590473,2619.0422065736416,24.501317887245534,0.0043741922656327665,0.129104947476555,0.05480995460118633,0.7587566689863141,0.04897769824700931,0.0038439871425257647,0.0001325512807767505
100,0,296000,99.6183320595406,79.4,390.632338913298,-107827.405736284,2.9599999999999995,0.2971340654680752,2435.252310714985,25.70007861103314,0.004307916625244391,0.12903867183616663,0.05474367896079796,0.7558074029890314,0.05199323988468039,0.003943400603108328,0.00016568910097093813
100,0,300000,99.6183320595406,79.0,398.986182102057,-107741.0739827,3.0,0.30114939067710333,2717.270429516572,23.52530238991609,0.004307916625244391,0.12903867183616663,0.054644265500215394,0.7525930344301952,0.05480995460118633,0.004506743546409517,9.941346058256288e-05
100,0,304000,99.6183320595406,78.6,401.076345391258,-107657.220499285,3.0400000000000005,0.3051647158861314,2782.641411594664,23.09298251927217,0.004307916625244391,0.1288067070948073,0.05444543857905027,0.7494449415117473,0.057593531497498095,0.005235775590681645,0.00016568910097093813
100,0,308000,99.6183320595406,78.2,403.173578407548,-107594.501052336,3.0799999999999996,0.3091800410951594,2805.11254351034,23.02777593195382,0.004307916625244391,0.12867415581403055,0.054412300758856086,0.7459986082115518,0.060807900056334296,0.005699705073400271,9.941346058256288e-05
100,0,312000,99.6183320595406,77.8,394.870802613997,-107504.389673504,3.12,0.3131953663041875,2937.320055337986,21.538426563328198,0.004307916625244391,0.12847532889286542,0.05434602511846771,0.7420883454286377,0.06432050899691819,0.006163634556118899,0.00029824038174768865
100,0,316000,99.6183320595406,77.4,416.849772639391,-107434.650242268,3.1599999999999993,0.31721069151321546,3067.0442222341344,21.775581078573207,0.004241640984856016,0.12844219107267124,0.05434602511846771,0.7388739768698015,0.06673956987109388,0.007157769161944528,0.00019882692116512577
100,0,320000,99.6183320595406,77.0,412.603359394872,-107350.106502895,3.2,0.32122601672224355,3105.125985717285,21.289416370947432,0.004241640984856016,0.12834277761208868,0.054213473837690956,0.7355270570301885,0.06965569804818239,0.007886801206216655,0.0001325512807767505
100,0,324000,99.6183320595406,76.6,430.852885746932,-107276.425779063,3.2400000000000007,0.32524134193127163,3180.8525589129486,21.70179661865202,0.004241640984856016,0.1282765019717003,0.053948371276137455,0.7307552109222255,0.07422871723498028,0.008417006329323656,0.0001325512807767505
100,0,328000,99.6183320595406,76.2,436.778738221546,-107203.783807205,3.28,0.3292566671402996,3200.9430035946057,21.862195325033404,0.004241640984856016,0.12817708851111773,0.053683268714583954,0.7265135699373695,0.07787387745634092,0.009245451834178348,0.000265102561553501
100,0,332000,99.6183320595406,75.8,432.426135736747,-107138.117177212,3.3200000000000003,0.3332719923493277,3175.5895408204697,21.81713875626242,0.004241640984856016,0.12787884812937006,0.05335189051264208,0.7212446565264937,0.08350730688935282,0.0096431056765086,0.0001325512807767505
100,0,336000,99.6183320595406,75.4,435.990141644022,-107070.985400885,3.3599999999999994,0.33728731755835567,3167.3245003388774,22.0543534804822,0.004241640984856016,0.12764688338801072,0.053385028332836267,0.7166053616993074,0.08698677800974251,0.011068031944858668,6.627564038837525e-05
100,0,340000,99.6183320595406,75.0,421.337695515809,-106991.445359973,3.4,0.34130264276738376,3261.2741144194565,20.69918442813583,0.004241640984856016,0.1275474699274282,0.053119925771282765,0.7130927527587235,0.09003545746760779,0.011763926168936607,0.00019882692116512577
100,0,344000,99.6183320595406,74.6,435.510149880977,-106901.276926693,3.4400000000000004,0.34531796797641184,3318.305918733314,21.02771495408294,0.004241640984856016,0.1274811942870398,0.05341816615303045,0.7090499386950326,0.09348179076780329,0.011929615269907545,0.0003645160221360639
100,0,348000,99.6183320595406,74.2,444.763459681922,-106817.766178477,3.4799999999999995,0.3493332931854398,3365.7175441337463,21.17198877907463,0.004241640984856016,0.12738178082645724,0.0530205123107002,0.7058687079563907,0.09626536766411506,0.013056301156509924,0.00016568910097093813
100,0,352000,99.6183320595406,73.8,456.654478432584,-106741.277305947,3.5200000000000005,0.3533486183944679,3458.9829914260704,21.151906425985715,0.004241640984856016,0.1271829539052921,0.05282168538953508,0.7015607913311462,0.09977797660469895,0.01411671140272393,0.00029824038174768865
100,0,356000,99.6183320595406,73.4,443.070217457033,-106656.313545349,3.5599999999999996,0.3573639436034959,3476.4461190534985,20.419602214853573,0.004241640984856016,0.1271829539052921,0.0527554097491467,0.6968883586837658,0.10348941246644795,0.015143983828743745,0.00029824038174768865
100,0,360000,99.6183320595406,73.0,466.264348991788,-106600.476365395,3.6,0.36137926881252397,3647.366549117007,20.481559490946083,0.004241640984856016,0.12681843788315605,0.05252344500778739,0.6923816151373563,0.10816184511382841,0.01564105113165656,0.00023196474135931338
100,0,364000,99.6183320595406,72.6,448.281782577074,-106533.072635825,3.6400000000000006,0.36539459402155205,3609.1025999634844,19.90041273111695,0.004241640984856016,0.12668588660237928,0.05252344500778739,0.6847267786724989,0.11415979056897638,0.017065977400006628,0.0005964807634953773
100,0,368000,99.6183320595406,72.2,457.859099064783,-106481.325166052,3.6799999999999997,0.36940991923058003,3767.5754055752295,19.47063511503141,0.004208503164661828,0.12628823276004905,0.05235775590681645,0.6790270735990986,0.1178380886105312,0.019783278655930013,0.0004970673029128144
100,0,372000,99.6183320595406,71.8,457.445220794445,-106421.820497965,3.72,0.3734252444396081,3769.235022462512,19.444469493248484,0.004208503164661828,0.1261225436590781,0.0522252046260397,0.6712396858534646,0.12492958213208735,0.020909964542532394,0.0003645160221360639
100,0,376000,99.6183320595406,71.4,456.762943335141,-106344.289290513,3.7599999999999993,0.3774405696486361,3790.5422295094336,19.3063308938688,0.004208503164661828,0.12592371673791297,0.05225834244623389,0.665838221161812,0.12970142824005038,0.021407031845445207,0.0006627564038837525
100,0,380000,99.6183320595406,71.0,471.535849943662,-106288.666236165,3.8,0.3814558948576642,3720.962394256652,20.303441472169514,0.004208503164661828,0.12579116545713623,0.05212579116545714,0.6597408622460814,0.13487092819034363,0.022533717732047587,0.0007290320442721277
100,0,384000,99.6183320595406,70.6,464.301084922343,-106221.504581664,3.8400000000000007,0.3854712200666923,3808.3017182195517,19.533432749764444,0.004208503164661828,0.12542664943500018,0.05219206680584551,0.6539086058919045,0.1400404281406369,0.02362726579845578,0.0005964807634953773
100,0,388000,99.6183320595406,70.2,468.771673793247,-106145.281542679,3.88,0.38948654527572024,3896.038566153564,19.2773945246867,0.004208503164661828,0.12539351161480597,0.05199323988468039,0.6486728303012228,0.14361931272160916,0.025317294628359348,0.0007953076846605031
100,0,392000,99.6183320595406,69.8,476.781642314332,-106077.282866664,3.9200000000000004,0.3935018704847484,3927.5152259900565,19.449653549440907,0.004208503164661828,0.1250621334128641,0.05199323988468039,0.6424760579249097,0.14680054346025118,0.028432249726612985,0.0009941346058256288
100,0,396000,99.6183320595406,69.4,481.328631439065,-106027.714573775,3.9599999999999995,0.3975171956937763,3931.151234877106,19.61698076030961,0.004208503164661828,0.12496271995228155,0.05179441296351526,0.6353845644033536,0.1524008350730689,0.030486794578652616,0.0007621698644663154
100,0,400000,99.6183320595406,69.0,473.403252658135,-105963.99100712,4.0,0.40153252090280445,4068.859797374252,18.640979721647454,0.004208503164661828,0.12486330649169898,0.05162872386254432,0.6295523080491765,0.1556152036319051,0.0329389932730225,0.001159823706796567
100,0,404000,99.6183320595406,68.6,468.10360683239,-105896.924916473,4.040000000000001,0.40554784611183253,4171.17354954969,17.98017645324918,0.0041753653444676405,0.12466447957053385,0.051264207840408256,0.6229578818305331,0.16111608178414025,0.03466215992312026,0.001159823706796567
100,0,408000,99.6183320595406,68.2,474.491222498777,-105839.297024484,4.08,0.40956317132086045,4419.712971081577,17.200629404496432,0.004109089704079266,0.12463134175033966,0.051197932200019884,0.6158332504887829,0.1663187195546277,0.036551015674188954,0.001325512807767505
100,0,412000,99.6183320595406,67.8,461.306004889278,-105775.659373043,4.12,0.4135784965298886,4436.980777199375,16.657575202658418,0.004109089704079266,0.12436623918878616,0.05129734566060245,0.6086423435066441,0.17201842462802797,0.038605560526228586,0.0009609967856314412
100,0,416000,99.6183320595406,67.4,462.448397514359,-105712.995553381,4.159999999999999,0.4175938217389165,4461.37360257809,16.607524716329713,0.004109089704079266,0.12429996354839778,0.0511647943798257,0.6022467442091659,0.17652516817443747,0.0401630380753554,0.0014912019087384432
100,0,420000,99.6183320595406,67.0,468.901601232032,-105657.280465371,4.2,0.42160914694794466,4586.487882933821,16.379916638414286,0.004109089704079266,0.12413427444742685,0.050634589256718696,0.5987009974483879,0.17848029956589456,0.04221758292739504,0.0017231666500977566
100,0,424000,99.6183320595406,66.6,480.72299899919,-105577.747434664,4.24,0.42562447215697274,4556.269117479122,16.90424405990008,0.004109089704079266,0.12396858534645591,0.05066772707691288,0.5940617026212016,0.18146270338337145,0.04420585213904629,0.0014912019087384432
100,0,428000,99.6183320595406,66.2,473.443858796656,-105508.977940359,4.279999999999999,0.4296397973660007,4561.9148354665385,16.627675335237086,0.004109089704079266,0.12380289624548498,0.050634589256718696,0.5882294462670246,0.18603572257016934,0.04546508930642542,0.0017231666500977566
100,0,432000,99.6183320595406,65.8,482.127108984153,-105436.234261344,4.32,0.4336551225750288,4563.011806131466,16.928566389546155,0.004109089704079266,0.12357093150412565,0.05073400271730125,0.582297776452265,0.18865361036551015,0.04871259568545581,0.001855717930874507
