orientation,si-percentage,timestep,initdiam,xeta,force,pote,displacement,strain,contact-elliptical-area,elliptical-stress,percent-cn-1,percent-cn-2,percent-cn-3,percent-cn-4,percent-cn-5,percent-cn-6,percent-cn-7
100,0,96000,99.4246211315958,99.4,29.091364573111,-109911.932686531,0.9599999999999994,0.09655556029017891,554.3337983794779,8.408198501073795,0.004904397388739769,0.1392451204559764,0.056499983431089904,0.7985883288597276,0.0007621698644663154,,
100,0,100000,99.4246211315958,99.0,41.6992970957106,-109901.138999754,1.0,0.10057870863560309,627.1097015495869,10.65357669615552,0.0048712595685455815,0.13914570699539383,0.05666567253206084,0.7985551910395334,0.0007621698644663154,,
100,0,104000,99.4246211315958,98.6,53.7702387995733,-109889.900146537,1.0400000000000005,0.10460185698102727,614.3610997196179,14.02259781067877,0.0048712595685455815,0.13914570699539383,0.05659939689167247,0.7985551910395334,0.0008284455048546906,,
100,0,108000,99.4246211315958,98.2,54.7096963498166,-109877.040274654,1.0799999999999996,0.10862500532645131,613.5609152184273,14.286203746820933,0.0048712595685455815,0.1390131557146171,0.05673194817244922,0.7985551910395334,0.0008284455048546906,,
100,0,112000,99.4246211315958,97.8,67.4430713393953,-109856.788215618,1.1200000000000003,0.11264815367187549,647.8783822816172,16.67838798475264,0.0048712595685455815,0.13891374225403452,0.05659939689167247,0.7987208801405044,0.000894721145243066,,
100,0,116000,99.4246211315958,97.4,79.25823202159,-109852.005822895,1.1599999999999995,0.11667130201729953,720.9557596021226,17.613513097877625,0.0048712595685455815,0.13878119097325778,0.05646684561089572,0.7989197070616695,0.0009609967856314412,,
100,0,120000,99.4246211315958,97.0,78.9376159275548,-109848.829531871,1.2,0.12069445036272371,880.6810025942425,14.360699658990562,0.0048712595685455815,0.13861550187228683,0.05640056997050734,0.7991516718030288,0.0009609967856314412,,
100,0,124000,99.4246211315958,96.6,85.563734441172,-109839.125691051,1.2400000000000007,0.12471759870814789,979.0483416922843,14.002185178625849,0.0048712595685455815,0.1381847102097624,0.056632534711866654,0.7993173609039997,0.0009941346058256288,,
100,0,128000,99.4246211315958,96.2,84.7322126102854,-109860.167596014,1.2799999999999998,0.12874074705357194,895.7097621384492,15.15623957776101,0.004804983928157206,0.1376213672664612,0.056566259071478275,0.7998807038473009,0.0011266858866023793,,
100,0,132000,99.4246211315958,95.8,91.4286369809406,-109853.616533299,1.3200000000000003,0.1327638953989961,871.8180046244872,16.802218709244247,0.004804983928157206,0.13719057560393677,0.05646684561089572,0.8002120820492428,0.0012923749875733174,3.3137820194187624e-05,
100,0,136000,99.4246211315958,95.4,107.34689807938,-109822.749913355,1.3599999999999994,0.13678704374442013,861.5381986020294,19.962971352437442,0.004804983928157206,0.13719057560393677,0.05646684561089572,0.8001458064088545,0.0013586506279616927,3.3137820194187624e-05,
100,0,140000,99.4246211315958,95.0,116.213106870742,-109809.155744526,1.4,0.14081019208984433,928.2763838173449,20.05801870646048,0.004804983928157206,0.1368591974019949,0.056499983431089904,0.8003446333300196,0.0014580640885442555,3.3137820194187624e-05,
100,0,144000,99.4246211315958,94.6,122.798723189844,-109799.962312501,1.4400000000000006,0.14483334043526852,905.0003357692426,21.739789406617156,0.0047718461079630185,0.1363289922788879,0.05696391291380853,0.8004771846107963,0.0014249262683500678,3.3137820194187624e-05,
100,0,148000,99.4246211315958,94.2,129.078888552257,-109767.84345691,1.4799999999999998,0.14885648878069255,978.216634937354,21.14123701835689,0.0047718461079630185,0.13619644099811115,0.05683136163303178,0.8007091493521556,0.0014912019087384432,,
100,0,152000,99.4246211315958,93.8,139.252680925134,-109745.156499597,1.5200000000000002,0.15287963712611674,1065.9063964764712,20.931228487925896,0.0047718461079630185,0.1360970275375286,0.05679822381283759,0.8009079762733208,0.0013917884481558804,3.3137820194187624e-05,
100,0,156000,99.4246211315958,93.4,140.28435836118,-109715.467425698,1.5599999999999994,0.15690278547154077,1129.5109034640743,19.898898846604254,0.0047718461079630185,0.13563309805480994,0.05712960201477947,0.8010405275540975,0.0013917884481558804,3.3137820194187624e-05,
100,0,160000,99.4246211315958,93.0,153.689097731259,-109701.731481678,1.6,0.16092593381696493,1106.7548643355321,22.2485567293632,0.0047718461079630185,0.1352023063922855,0.05719587765516784,0.8013387679358451,0.0014580640885442555,3.3137820194187624e-05,
100,0,164000,99.4246211315958,92.6,143.370014829488,-109653.979744599,1.6400000000000006,0.16494908216238913,1120.3558129956702,20.502771906476244,0.0047718461079630185,0.1352023063922855,0.05709646419458528,0.801471319216622,0.0014249262683500678,3.3137820194187624e-05,
100,0,168000,99.4246211315958,92.2,165.453630095442,-109621.888915852,1.6799999999999997,0.16897223050781315,1305.8943177309573,20.299179776843808,0.004639294827186268,0.13506975511150876,0.05732842893594459,0.8015375948570103,0.0013917884481558804,3.3137820194187624e-05,
100,0,172000,99.4246211315958,91.8,180.921013619055,-109587.869054585,1.7200000000000002,0.17299537885323735,1422.3422921934848,20.379574417990494,0.00460615700699208,0.13503661729131458,0.05722901547536203,0.8016370083175929,0.0014580640885442555,3.3137820194187624e-05,
100,0,176000,99.4246211315958,91.4,189.040100093845,-109542.230190596,1.7599999999999993,0.17701852719866137,1438.5224617186816,21.054625107910674,0.00460615700699208,0.1347383769095669,0.05732842893594459,0.8018689730589522,0.0014249262683500678,3.3137820194187624e-05,
100,0,180000,99.4246211315958,91.0,194.992311344619,-109507.662411102,1.8,0.18104167554408557,1598.581758394383,19.543073088402007,0.0045730191867978925,0.13453954998840176,0.05732842893594459,0.8021340756205056,0.0013917884481558804,3.3137820194187624e-05,
100,0,184000,99.4246211315958,90.6,201.795005665565,-109460.977076498,1.8400000000000005,0.18506482388950973,1474.728463865425,21.923433562121556,0.0045730191867978925,0.13453954998840176,0.05732842893594459,0.8020346621599231,0.0014580640885442555,6.627564038837525e-05,
100,0,188000,99.4246211315958,90.2,226.72824195535,-109412.305517243,1.8799999999999997,0.1890879722349338,1647.3546394494697,22.051022838922673,0.0045730191867978925,0.13450641216820758,0.05722901547536203,0.8020015243397289,0.001690028829903569,,
100,0,192000,99.4246211315958,89.8,229.975478957308,-109376.915047884,1.9200000000000004,0.19311112058035795,1633.3311747339474,22.5588783630437,0.004539881366603705,0.13440699870762501,0.05696391291380853,0.8021340756205056,0.001855717930874507,9.941346058256288e-05,
100,0,196000,99.4246211315958,89.4,234.914802945258,-109315.361370237,1.9599999999999995,0.197134268925782,1637.1432030204307,22.98973349608224,0.004539881366603705,0.13424130960665406,0.05673194817244922,0.8021672134406999,0.002220233953010571,9.941346058256288e-05,
100,0,200000,99.4246211315958,89.0,227.117283427241,-109262.602479972,2.0,0.20115741727120617,1525.3461499768048,23.855690768803964,0.004539881366603705,0.13407562050568314,0.05659939689167247,0.8017695595983696,0.0028167147165059484,0.00019882692116512577,
100,0,204000,99.4246211315958,88.6,237.590765280734,-109227.763693313,2.0400000000000005,0.20518056561663037,1571.4404710043596,24.22377614540699,0.004539881366603705,0.13384365576432383,0.056632534711866654,0.8016038704973987,0.003114955098253637,0.000265102561553501,
100,0,208000,99.4246211315958,88.2,263.448391821924,-109168.091548677,2.0799999999999996,0.2092037139620544,1672.0734645284892,25.243549375667474,0.004539881366603705,0.13347913974218775,0.056499983431089904,0.8019683865195347,0.0033137820194187625,0.00019882692116512577,
100,0,212000,99.4246211315958,87.8,265.57557745369,-109110.506268043,2.12,0.2132268623074786,1723.5428754268373,24.687451786023484,0.004506743546409517,0.13328031282102262,0.05659939689167247,0.8018689730589522,0.003578884580972264,0.00016568910097093813,
100,0,216000,99.4246211315958,87.4,278.875172182858,-109058.980565086,2.1599999999999993,0.21725001065290261,1752.7192016834397,25.49222416449232,0.004506743546409517,0.13314776154024588,0.05636743215031315,0.8021672134406999,0.0036782980415548264,0.0001325512807767505,
100,0,220000,99.4246211315958,87.0,292.441835595859,-109005.213153423,2.2,0.2212731589983268,1830.9398643716338,25.59031563543087,0.004506743546409517,0.13291579679888657,0.05613546740895384,0.8013719057560393,0.004904397388739769,0.00016568910097093813,
100,0,224000,99.4246211315958,86.6,297.370255707435,-108935.612737204,2.2400000000000007,0.22529630734375097,1935.2622588803822,24.618859000740937,0.0044736057262153295,0.132816383338304,0.05603605394837127,0.800609735891573,0.005832256354177022,0.00023196474135931338,
100,0,228000,99.4246211315958,86.2,299.926630516942,-108887.104116808,2.28,0.22931945568917503,1902.1704557752844,25.2624704434943,0.0044736057262153295,0.13275010769791562,0.055870364847400336,0.799350498724194,0.00725718262252709,0.00029824038174768865,
100,0,232000,99.4246211315958,85.8,313.674949574533,-108818.299373464,2.3200000000000003,0.2333426040345992,1864.3205398743262,26.956870627161827,0.0044736057262153295,0.13268383205752726,0.05577095138681778,0.7980912615568148,0.008317592868741095,0.0006296185836895649,3.3137820194187624e-05
100,0,236000,99.4246211315958,85.4,310.11285103639,-108750.534625683,2.3599999999999994,0.23736575238002325,1914.9760353281806,25.94577467581364,0.004407330085826954,0.13255128077675052,0.05557212446565265,0.7976604698942904,0.00921231401398416,0.0005964807634953773,
100,0,240000,99.4246211315958,85.0,324.480642398161,-108678.832268511,2.4,0.24138890072544741,1917.8687636566635,27.106917197176063,0.004407330085826954,0.13241872949597375,0.05550584882526428,0.7964012327269112,0.010537826821751665,0.0007290320442721277,
100,0,244000,99.4246211315958,84.6,329.116054008197,-108628.942703556,2.4400000000000004,0.2454120490708716,2062.5876803616325,25.565063146997247,0.0043741922656327665,0.13215362693442026,0.05563840010604103,0.7944129635152599,0.012625509493985486,0.0007953076846605031,
100,0,248000,99.4246211315958,84.2,343.501637537371,-108585.32476286,2.4799999999999995,0.24943519741629563,2210.988458645111,24.891585366317482,0.0043741922656327665,0.13175597309209,0.055671537926235214,0.790370149451569,0.01703283957981244,0.0007953076846605031,
100,0,252000,99.4246211315958,83.8,319.009525760191,-108522.699791877,2.5200000000000005,0.2534583457617198,2262.586930505066,22.589603035949093,0.0043741922656327665,0.1314577327103423,0.05563840010604103,0.7875202969148689,0.01984955429631839,0.001159823706796567,
100,0,256000,99.4246211315958,83.4,321.758512183196,-108479.794583751,2.5599999999999996,0.2574814941071439,2032.8985346809877,25.35855859114588,0.004341054445438579,0.13072870066607017,0.05563840010604103,0.7849024091195281,0.023395301057096463,0.0009278589654372535,6.627564038837525e-05
100,0,260000,99.4246211315958,83.0,342.037437433565,-108429.346330573,2.6,0.26150464245256805,2035.854247347596,26.91765258104918,0.004341054445438579,0.1306292872054876,0.05550584882526428,0.7817211783808861,0.02654339397554429,0.001159823706796567,9.941346058256288e-05
100,0,264000,99.4246211315958,82.6,351.13193157103,-108358.674652665,2.6400000000000006,0.2655277907979922,2409.59793519306,23.347262436613615,0.004341054445438579,0.1304304602843225,0.055605262285846835,0.7781422937999138,0.030089140736322365,0.0013586506279616927,3.3137820194187624e-05
100,0,268000,99.4246211315958,82.2,333.696646643053,-108282.497808456,2.6799999999999997,0.26955093914341627,2396.114930403438,22.312817793008023,0.004341054445438579,0.13033104682373994,0.0554395731848759,0.7767836431719521,0.03128210226331312,0.0017563044702919443,6.627564038837525e-05
100,0,272000,99.4246211315958,81.8,355.961459707974,-108216.711511859,2.72,0.27357408748884043,2408.179142596278,23.682329008722494,0.004341054445438579,0.13019849554296317,0.055108194982934025,0.7744308579381648,0.03403254133943069,0.001789442290486132,9.941346058256288e-05
100,0,276000,99.4246211315958,81.4,350.27635137051,-108130.2809442,2.7599999999999993,0.2775972358342645,2419.6026794320164,23.19407100611811,0.004341054445438579,0.1301322199025748,0.05507505716273983,0.770918248997581,0.03741259899923783,0.002120820492428008,
100,0,280000,99.4246211315958,81.0,369.959548191081,-108079.869931629,2.8,0.28162038417968865,2493.484147345084,23.77156918016538,0.004341054445438579,0.12993339298140968,0.05494250588196308,0.7683997746628227,0.03979852205321934,0.0025184743347582595,6.627564038837525e-05
100,0,284000,99.4246211315958,80.6,385.576798545875,-108004.086038756,2.8400000000000007,0.2856435325251128,2548.7454891255384,24.237880770079826,0.004341054445438579,0.129635152599662,0.055041919342545646,0.7663120919905888,0.04185306690525897,0.0027173012559233854,9.941346058256288e-05
100,0,288000,99.4246211315958,80.2,368.530966266901,-107903.807945814,2.88,0.2896666808705369,2542.0529129443826,23.227347723684332,0.004341054445438579,0.12950260131888525,0.05507505716273983,0.7649865791828213,0.042880339331278786,0.0031812307386420123,3.3137820194187624e-05
100,0,292000,99.4246211315958,79.8,394.763447257511,-107841.754823587,2.9200000000000004,0.29368982921596104,2615.442764890456,24.18254107348973,0.0042747788050502035,0.1293700500381085,0.05527388408390496,0.7626006561288399,0.04539881366603705,0.0029824038174768863,9.941346058256288e-05
100,0,296000,99.4246211315958,79.4,373.886792380182,-107769.929909729,2.9599999999999995,0.2977129775613851,2491.884632769511,24.03933302492975,0.0042747788050502035,0.1290718096563608,0.05500878152235146,0.7591543228286444,0.04937535208933956,0.0030818172780594493,3.3137820194187624e-05
100,0,300000,99.4246211315958,79.0,411.700385993196,-107702.486562659,3.0,0.30173612590680926,2724.082981212651,24.214257868730577,0.0042747788050502035,0.1285416045332538,0.055373297544487526,0.7554760247870895,0.05258972064817576,0.003711435861749014,3.3137820194187624e-05
100,0,304000,99.4246211315958,78.6,405.031598408238,-107652.492049372,3.0400000000000005,0.3057592742522335,2804.6059177676298,23.1380780486923,0.0042747788050502035,0.12844219107267124,0.05431288729827352,0.7507704543195148,0.05736156675613878,0.0046724326473804555,0.00016568910097093813
100,0,308000,99.4246211315958,78.2,413.006001073104,-107598.855994862,3.0799999999999996,0.3097824225976575,2839.180462190185,23.306313620686517,0.0042747788050502035,0.1282765019717003,0.054080922556914206,0.7447062332239786,0.06329323657089837,0.005202637770487457,0.00016568910097093813
100,0,312000,99.4246211315958,77.8,416.583002695363,-107563.764086236,3.12,0.31380557094308165,2899.8060894880364,23.016686920754864,0.0042747788050502035,0.12821022633131193,0.053948371276137455,0.7363886403552374,0.07104748649633827,0.005898531994565397,0.00023196474135931338
100,0,316000,99.4246211315958,77.4,422.950461760245,-107485.91895727,3.1599999999999993,0.3178287192885057,2915.905009698894,23.239477169770964,0.0042747788050502035,0.1280776750505352,0.05391523345594327,0.7328097557742652,0.07465950889750472,0.005964807634953773,0.00029824038174768865
100,0,320000,99.4246211315958,77.0,415.553298700976,-107399.910094399,3.2,0.32185186763392987,2912.746384083918,22.857792409857577,0.0042747788050502035,0.12794512376975842,0.05391523345594327,0.7298604897769825,0.07671405374954436,0.006992080060973589,0.00029824038174768865
100,0,324000,99.4246211315958,76.6,426.38886342411,-107310.074741653,3.2400000000000007,0.3258750159793541,2974.9445920232365,22.963453016137755,0.0042747788050502035,0.12794512376975842,0.0535507174338072,0.7268780859595055,0.07963018192663286,0.007456009543692216,0.000265102561553501
100,0,328000,99.4246211315958,76.2,446.498503825312,-107233.185448142,3.28,0.3298981643247781,3120.0348226274273,22.928243674613867,0.0042747788050502035,0.1277794346687875,0.05345130397322464,0.7227689962554263,0.08344103124896445,0.008019352486993406,0.000265102561553501
100,0,332000,99.4246211315958,75.8,434.080827367349,-107173.103961958,3.3200000000000003,0.3339213126702023,3124.319887211355,22.26000885872357,0.0042747788050502035,0.12761374556781654,0.05321933923186533,0.7164728104185306,0.08963780362527753,0.008383868509129469,0.00039765384233025154
100,0,336000,99.4246211315958,75.4,425.269174155802,-107111.825264579,3.3599999999999994,0.3379444610156263,3139.8072170555606,21.70057004363492,0.0042747788050502035,0.12761374556781654,0.053119925771282765,0.7096795572787222,0.09583457600159062,0.009278589654372536,0.00019882692116512577
100,0,340000,99.4246211315958,75.0,435.237184791401,-107036.083893355,3.4,0.34196760936105053,3200.8633311712815,21.785577815506958,0.0042747788050502035,0.12758060774762237,0.0530205123107002,0.705934983596779,0.0977565695728535,0.010935480664081917,0.0004970673029128144
100,0,344000,99.4246211315958,74.6,452.647229124107,-106934.790577851,3.4400000000000004,0.3459907577064747,3106.3641169130365,23.346282009265433,0.0042747788050502035,0.12741491864665141,0.05315306359147695,0.7024555124763893,0.10060642210955363,0.01173078834874242,0.0003645160221360639
100,0,348000,99.4246211315958,74.2,440.005775299821,-106892.469168914,3.4799999999999995,0.35001390605189875,3248.3112573763756,21.70255979767652,0.0042747788050502035,0.12685157570335023,0.052987374490506015,0.6967226695827948,0.10504689001557478,0.013719057560393677,0.00039765384233025154
100,0,352000,99.4246211315958,73.8,421.355625693961,-106821.300554174,3.5200000000000005,0.3540370543973229,3426.160178112733,19.703861928712048,0.0042747788050502035,0.12675216224276767,0.05258972064817576,0.6911223779699771,0.10991814958412036,0.014713192166219306,0.0006296185836895649
100,0,356000,99.4246211315958,73.4,437.30122968893,-106750.889687411,3.5599999999999996,0.35806020274274697,3438.4118718293653,20.37666111841708,0.0042747788050502035,0.12638764622063162,0.0524903071875932,0.6849918812340524,0.11571726811810319,0.015309672929714684,0.0008284455048546906
100,0,360000,99.4246211315958,73.0,472.724004434331,-106700.856541531,3.6,0.36208335108817113,3553.6255729954833,21.31307981021053,0.004208503164661828,0.1264207840408258,0.05232461808662226,0.6784305928356033,0.12154952447228021,0.01620439407495775,0.0008615833250488783
100,0,364000,99.4246211315958,72.6,445.68280347043,-106636.575856394,3.6400000000000006,0.3661064994335953,3398.3260702132875,21.012177071290374,0.004208503164661828,0.12622195711966067,0.05225834244623389,0.6733273685256984,0.12545978725519435,0.017861285084667132,0.0006627564038837525
100,0,368000,99.4246211315958,72.2,435.497655766097,-106561.488067625,3.6799999999999997,0.37012964777901936,3578.7284586953206,19.496977772353127,0.004208503164661828,0.12605626801868974,0.05225834244623389,0.6666003910262783,0.1309606654074295,0.019087384431852074,0.0007953076846605031
100,0,372000,99.4246211315958,71.8,450.24622951297,-106491.621003889,3.72,0.3741527961244435,3869.2402316680464,18.64380756490751,0.004208503164661828,0.12595685455810718,0.05232461808662226,0.6604698942903536,0.13689233522218908,0.019319349173211386,0.0008284455048546906
100,0,376000,99.4246211315958,71.4,441.008592923042,-106414.411856112,3.7599999999999993,0.3781759444698676,3751.8461431965875,18.832685467561962,0.004208503164661828,0.12579116545713623,0.05212579116545714,0.6552009808794778,0.14182987043112305,0.01994896775690095,0.0008615833250488783
100,0,380000,99.4246211315958,71.0,435.967906374873,-106347.878578341,3.8,0.38219909281529174,3620.5957423737336,19.292331043457505,0.004208503164661828,0.1255923385359711,0.0514298969413792,0.6503959969513206,0.14481227424859994,0.022533717732047587,0.0009609967856314412
100,0,384000,99.4246211315958,70.6,458.487236027279,-106276.632813177,3.8400000000000007,0.3862222411607159,3854.7622577893503,19.056356702281064,0.004208503164661828,0.12539351161480597,0.0514298969413792,0.6462869072472412,0.14766212678530005,0.024091195281174406,0.000894721145243066
100,0,388000,99.4246211315958,70.2,460.636367633745,-106194.63301377,3.88,0.39024538950613996,3851.8563092384284,19.16012627936999,0.004208503164661828,0.12526096033402923,0.05136362130099082,0.6397587566689863,0.15306359147695264,0.025184743347582597,0.0011266858866023793
100,0,392000,99.4246211315958,69.8,447.280151411345,-106144.257988509,3.9200000000000004,0.3942685378515641,3980.7168517172017,18.002323464892683,0.004208503164661828,0.12486330649169898,0.05109851873943732,0.6337939490340325,0.1593597773138483,0.025482983729330284,0.0011929615269907546
100,0,396000,99.4246211315958,69.4,447.139903162761,-106073.757457733,3.9599999999999995,0.3982916861969882,3967.7032434621688,18.05570572018337,0.004208503164661828,0.12473075521092222,0.051131656559631505,0.626636179872088,0.1646949663651125,0.027404977300593165,0.0011929615269907546
100,0,400000,99.4246211315958,69.0,438.425811935933,-106003.259130908,4.0,0.40231483454241235,3939.9671070092713,17.82845629382592,0.004208503164661828,0.12469761739072804,0.05073400271730125,0.6206713722371342,0.16989760413559996,0.028829903568943233,0.0009609967856314412
100,0,404000,99.4246211315958,68.6,459.958507443039,-105927.584776691,4.040000000000001,0.40633798288783657,4130.775683733561,17.840099246323334,0.004208503164661828,0.12469761739072804,0.05070086489710707,0.6131159492328595,0.17606123869171886,0.029757762534380488,0.0014580640885442555
100,0,408000,99.4246211315958,68.2,479.091778235352,-105862.802314985,4.08,0.41036113123326057,4261.151283695412,18.01366104562062,0.004208503164661828,0.12456506610995129,0.05070086489710707,0.6083772409450906,0.17871226430725387,0.03184544520661431,0.0015906153693210062
100,0,412000,99.4246211315958,67.8,475.128458621781,-105789.280532593,4.12,0.4143842795786848,4247.386669666206,17.922536197549327,0.004208503164661828,0.12446565264936872,0.050634589256718696,0.6032077409947973,0.18374921297677038,0.03224309904894456,0.0014580640885442555
100,0,416000,99.4246211315958,67.4,465.740253057697,-105721.875339957,4.159999999999999,0.4184074279241088,4236.235200896083,17.61464650322359,0.004208503164661828,0.12433310136859198,0.0506014514365245,0.5962487987540179,0.1888192994664811,0.03443019518176094,0.001325512807767505
100,0,420000,99.4246211315958,67.0,467.24715713676,-105655.176963527,4.2,0.422430576269533,4366.7219580872115,17.143573335286636,0.0041753653444676405,0.12416741226762104,0.05066772707691288,0.5906816449613944,0.19412135069755113,0.034695297743314445,0.0014912019087384432
100,0,424000,99.4246211315958,66.6,478.704644192607,-105581.233659017,4.24,0.4264537246149572,4417.108492903285,17.36360094496614,0.0041753653444676405,0.12413427444742685,0.050303211054776815,0.5846174238658581,0.19534745004473605,0.03953341949166584,0.0018888557510686947
100,0,428000,99.4246211315958,66.2,470.696774856178,-105523.834306369,4.279999999999999,0.4304768729603812,4419.353277964996,17.064466869216538,0.004142227524273454,0.12406799880703848,0.050303211054776815,0.5771282765019717,0.20157736024124334,0.04079265665904497,0.0019882692116512577
100,0,432000,99.4246211315958,65.8,483.364031609819,-105460.665163004,4.32,0.4345000213058054,4495.115820401631,17.228349205011117,0.004142227524273454,0.12386917188587335,0.05000497067302913,0.5715611227093482,0.20790668389833317,0.040825794479239154,0.0016568910097093813
100,0,436000,99.4246211315958,65.4,479.002384099095,-105395.195798469,4.359999999999999,0.4385231696512294,4665.124392830179,16.450710830472993,0.004142227524273454,0.12383603406567915,0.04997183285283494,0.5661927958378897,0.2112867415581403,0.042814063690890414,0.0016237531895151936
100,0,440000,99.4246211315958,65.0,509.522901316411,-105344.468417905,4.4,0.4425463179966536,4489.2554885804475,18.18442648265625,0.004142227524273454,0.12353779368393147,0.049806143751864006,0.5590018888557511,0.21443483447658812,0.04669118865361037,0.0023527852337873216
